study_id,site_id,plot_id,tree_id,year,month,day,species_code,genus,species,dbh,tree_height,agb,plot_area_m2
twilley_2016,SRS4,1,811,2015,12,10,R,Rhizophora,mangle,3.25,NA,5943.880888406191,400
twilley_2016,SRS4,1,812,2015,12,10,R,Rhizophora,mangle,9.3,NA,36681.237929514056,400
twilley_2016,SRS4,1,813,2015,12,10,R,Rhizophora,mangle,6.6,NA,20259.585347669075,400
twilley_2016,SRS4,1,815,2015,12,10,R,Rhizophora,mangle,7.78,NA,26933.058995383006,400
twilley_2016,SRS4,1,819,2015,12,10,R,Rhizophora,mangle,9.65,NA,39103.60339000162,400
twilley_2016,SRS4,1,821,2015,12,10,R,Rhizophora,mangle,7.4,NA,24696.76713755243,400
twilley_2016,SRS4,1,822,2015,12,10,R,Rhizophora,mangle,6.48,NA,19626.20519562797,400
twilley_2016,SRS4,1,824,2015,12,10,R,Rhizophora,mangle,5.63,NA,15386.152459280642,400
twilley_2016,SRS4,1,826,2015,12,10,R,Rhizophora,mangle,5.2,NA,13409.166637077547,400
twilley_2016,SRS4,1,828,2015,12,10,R,Rhizophora,mangle,6.9,NA,21880.023094703345,400
twilley_2016,SRS4,1,829,2015,12,10,R,Rhizophora,mangle,4.9,NA,12098.441100597924,400
twilley_2016,SRS4,1,830,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,831,2015,12,10,R,Rhizophora,mangle,5,NA,12529.019278946917,400
twilley_2016,SRS4,1,832,2015,12,10,R,Rhizophora,mangle,5.3,NA,13858.669257304411,400
twilley_2016,SRS4,1,833,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,834,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,835,2015,12,10,R,Rhizophora,mangle,9.45,NA,37711.38307206891,400
twilley_2016,SRS4,1,837,2015,12,10,R,Rhizophora,mangle,6.35,NA,18949.655476859953,400
twilley_2016,SRS4,1,838,2015,12,10,R,Rhizophora,mangle,5.05,NA,12746.688580752767,400
twilley_2016,SRS4,1,839,2015,12,10,R,Rhizophora,mangle,3.45,NA,6591.205520141023,400
twilley_2016,SRS4,1,842,2015,12,10,R,Rhizophora,mangle,3.45,NA,6591.205520141023,400
twilley_2016,SRS4,1,843,2015,12,10,R,Rhizophora,mangle,3.78,NA,7720.373396249,400
twilley_2016,SRS4,1,904,2015,12,10,R,Rhizophora,mangle,5.7,NA,15718.799528815043,400
twilley_2016,SRS4,2,977,2015,12,10,?,NA,NA,4.2,NA,NA,400
twilley_2016,SRS4,2,216,2015,12,10,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,2,440,2015,12,10,C,Conacarpus,erectus,5.6,NA,10069.383743915156,400
twilley_2016,SRS4,2,442,2015,12,10,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,2,443,2015,12,10,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,2,452,2015,12,10,C,Conacarpus,erectus,5.8,NA,10774.968955932489,400
twilley_2016,SRS4,2,513,2015,12,10,C,Conacarpus,erectus,4.4,NA,6322.133548476098,400
twilley_2016,SRS4,2,648,2015,12,10,C,Conacarpus,erectus,4.45,NA,6461.52190859511,400
twilley_2016,SRS4,2,694,2015,12,10,C,Conacarpus,erectus,6,NA,11503.550761708657,400
twilley_2016,SRS4,2,955,2015,12,10,C,Conacarpus,erectus,12.15,NA,44898.539737879575,400
twilley_2016,SRS4,2,961,2015,12,10,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,2,963,2015,12,10,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,2,2,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,204,2015,12,10,L,Laguncularia,racemosa,10.5,NA,33876.25140339383,400
twilley_2016,SRS4,2,206,2015,12,10,L,Laguncularia,racemosa,9.65,NA,28783.109822760445,400
twilley_2016,SRS4,2,207,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,208,2015,12,10,L,Laguncularia,racemosa,6.35,NA,12833.741571623115,400
twilley_2016,SRS4,2,209,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,211,2015,12,10,L,Laguncularia,racemosa,10.5,NA,33876.25140339383,400
twilley_2016,SRS4,2,212,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,213,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,217,2015,12,10,L,Laguncularia,racemosa,9.35,NA,27081.106742020474,400
twilley_2016,SRS4,2,226,2015,12,10,L,Laguncularia,racemosa,7.95,NA,19801.97729930015,400
twilley_2016,SRS4,2,301,2015,12,10,L,Laguncularia,racemosa,12.05,NA,44188.066664601676,400
twilley_2016,SRS4,2,302,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,420,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,428,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,430,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,432,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,433,2015,12,10,L,Laguncularia,racemosa,4.15,NA,5647.195549888046,400
twilley_2016,SRS4,2,434,2015,12,10,L,Laguncularia,racemosa,7.28,NA,16707.580491066645,400
twilley_2016,SRS4,2,438,2015,12,10,L,Laguncularia,racemosa,12.65,NA,48532.72920289904,400
twilley_2016,SRS4,2,439,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,441,2015,12,10,L,Laguncularia,racemosa,5.8,NA,10774.968955932489,400
twilley_2016,SRS4,2,449,2015,12,10,L,Laguncularia,racemosa,3.3,NA,3628.539907933345,400
twilley_2016,SRS4,2,450,2015,12,10,L,Laguncularia,racemosa,8.4,NA,22022.114791897002,400
twilley_2016,SRS4,2,455,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,606,2015,12,10,L,Laguncularia,racemosa,13.25,NA,53073.3675758084,400
twilley_2016,SRS4,2,606,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,669,2015,12,10,L,Laguncularia,racemosa,3.2,NA,3419.3177296366234,400
twilley_2016,SRS4,2,677,2015,12,10,L,Laguncularia,racemosa,3.25,NA,3523.1804441196796,400
twilley_2016,SRS4,2,693,2015,12,10,L,Laguncularia,racemosa,5.2,NA,8727.431588679072,400
twilley_2016,SRS4,2,905,2015,12,10,L,Laguncularia,racemosa,13.4,NA,54239.073305813385,400
twilley_2016,SRS4,2,906,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,907,2015,12,10,L,Laguncularia,racemosa,7.5,NA,17695.720021345718,400
twilley_2016,SRS4,2,909,2015,12,10,L,Laguncularia,racemosa,12.4,NA,46698.59908891397,400
twilley_2016,SRS4,2,910,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,911,2015,12,10,L,Laguncularia,racemosa,9.3,NA,26802.301650136462,400
twilley_2016,SRS4,2,915,2015,12,10,L,Laguncularia,racemosa,10.9,NA,36411.044800887685,400
twilley_2016,SRS4,2,917,2015,12,10,L,Laguncularia,racemosa,0,NA,0,400
twilley_2016,SRS4,2,919,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,933,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,936,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,937,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,938,2015,12,10,L,Laguncularia,racemosa,8.93,NA,24782.39733125523,400
twilley_2016,SRS4,2,944,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,954,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,956,2015,12,10,L,Laguncularia,racemosa,5.6,NA,10069.383743915156,400
twilley_2016,SRS4,2,959,2015,12,10,L,Laguncularia,racemosa,8.75,NA,23827.3389236222,400
twilley_2016,SRS4,2,964,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,966,2015,12,10,L,Laguncularia,racemosa,12.3,NA,45974.4841583136,400
twilley_2016,SRS4,2,975,2015,12,10,L,Laguncularia,racemosa,4.45,NA,6461.52190859511,400
twilley_2016,SRS4,2,979,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,983,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,984,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,991,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,992,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,996,2015,12,10,L,Laguncularia,racemosa,5.7,NA,10419.298289839116,400
twilley_2016,SRS4,2,997,2015,12,10,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,2,68,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,202,2015,12,10,R,Rhizophora,mangle,4.45,NA,10240.264609705455,400
twilley_2016,SRS4,2,203,2015,12,10,R,Rhizophora,mangle,4,NA,8514.631262235403,400
twilley_2016,SRS4,2,205,2015,12,10,R,Rhizophora,mangle,8.25,NA,29811.35971562625,400
twilley_2016,SRS4,2,210,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,214,2015,12,10,R,Rhizophora,mangle,11.35,NA,51784.26736561495,400
twilley_2016,SRS4,2,215,2015,12,10,R,Rhizophora,mangle,5.1,NA,12965.939022406526,400
twilley_2016,SRS4,2,215,2015,12,10,R,Rhizophora,mangle,5.7,NA,15718.799528815043,400
twilley_2016,SRS4,2,216,2015,12,10,R,Rhizophora,mangle,4.85,NA,11885.540863475742,400
twilley_2016,SRS4,2,217,2015,12,10,R,Rhizophora,mangle,4.15,NA,9074.887615965807,400
twilley_2016,SRS4,2,218,2015,12,10,R,Rhizophora,mangle,5.15,NA,13186.766418926449,400
twilley_2016,SRS4,2,218,2015,12,10,R,Rhizophora,mangle,5.45,NA,14544.618871510731,400
twilley_2016,SRS4,2,220,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,221,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,222,2015,12,10,R,Rhizophora,mangle,9.1,NA,35326.5031397686,400
twilley_2016,SRS4,2,223,2015,12,10,R,Rhizophora,mangle,7.7,NA,26455.467794266104,400
twilley_2016,SRS4,2,224,2015,12,10,R,Rhizophora,mangle,5.2,NA,13409.166637077547,400
twilley_2016,SRS4,2,225,2015,12,10,R,Rhizophora,mangle,8.35,NA,30439.624383755832,400
twilley_2016,SRS4,2,303,2015,12,10,R,Rhizophora,mangle,3.15,NA,5630.8708779990675,400
twilley_2016,SRS4,2,304,2015,12,10,R,Rhizophora,mangle,3.55,NA,6925.406642037398,400
twilley_2016,SRS4,2,304,2015,12,10,R,Rhizophora,mangle,3.55,NA,6925.406642037398,400
twilley_2016,SRS4,2,384,2015,12,10,R,Rhizophora,mangle,5.55,NA,15009.670337323934,400
twilley_2016,SRS4,2,385,2015,12,10,R,Rhizophora,mangle,3.85,NA,7969.526568081712,400
twilley_2016,SRS4,2,421,2015,12,10,R,Rhizophora,mangle,3.85,NA,7969.526568081712,400
twilley_2016,SRS4,2,422,2015,12,10,R,Rhizophora,mangle,3.4,NA,6426.72927047,400
twilley_2016,SRS4,2,423,2015,12,10,R,Rhizophora,mangle,3.25,NA,5943.880888406191,400
twilley_2016,SRS4,2,424,2015,12,10,R,Rhizophora,mangle,6.75,NA,21063.223244474328,400
twilley_2016,SRS4,2,425,2015,12,10,R,Rhizophora,mangle,11.5,NA,52974.63360785871,400
twilley_2016,SRS4,2,426,2015,12,10,R,Rhizophora,mangle,3.4,NA,6426.72927047,400
twilley_2016,SRS4,2,427,2015,12,10,R,Rhizophora,mangle,5.15,NA,13186.766418926449,400
twilley_2016,SRS4,2,429,2015,12,10,R,Rhizophora,mangle,10.45,NA,44883.87030388263,400
twilley_2016,SRS4,2,431,2015,12,10,R,Rhizophora,mangle,5.35,NA,14085.763641622323,400
twilley_2016,SRS4,2,435,2015,12,10,R,Rhizophora,mangle,5.5,NA,14776.371980913857,400
twilley_2016,SRS4,2,436,2015,12,10,R,Rhizophora,mangle,3.3,NA,6103.059864303815,400
twilley_2016,SRS4,2,437,2015,12,10,R,Rhizophora,mangle,9.3,NA,36681.237929514056,400
twilley_2016,SRS4,2,444,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,445,2015,12,10,R,Rhizophora,mangle,6.4,NA,19208.68058969454,400
twilley_2016,SRS4,2,446,2015,12,10,R,Rhizophora,mangle,7.65,NA,26158.80763878354,400
twilley_2016,SRS4,2,447,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,448,2015,12,10,R,Rhizophora,mangle,3.9,NA,8149.535103108365,400
twilley_2016,SRS4,2,451,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,453,2015,12,10,R,Rhizophora,mangle,9.05,NA,34991.18823873639,400
twilley_2016,SRS4,2,454,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,456,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,515,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,515,2015,12,10,R,Rhizophora,mangle,3.45,NA,6591.205520141023,400
twilley_2016,SRS4,2,601,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,604,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,605,2015,12,10,R,Rhizophora,mangle,4.1,NA,8886.461342558054,400
twilley_2016,SRS4,2,613,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,614,2015,12,10,R,Rhizophora,mangle,3.1,NA,5477.054873101053,400
twilley_2016,SRS4,2,615,2015,12,10,R,Rhizophora,mangle,2.85,NA,4735.179564293805,400
twilley_2016,SRS4,2,616,2015,12,10,R,Rhizophora,mangle,2.95,NA,5026.456282709874,400
twilley_2016,SRS4,2,617,2015,12,10,R,Rhizophora,mangle,3,NA,5174.839588445486,400
twilley_2016,SRS4,2,665,2015,12,10,R,Rhizophora,mangle,3.25,NA,5943.880888406191,400
twilley_2016,SRS4,2,666,2015,12,10,R,Rhizophora,mangle,3.05,NA,5325.041808609381,400
twilley_2016,SRS4,2,667,2015,12,10,R,Rhizophora,mangle,3.1,NA,5477.054873101053,400
twilley_2016,SRS4,2,668,2015,12,10,R,Rhizophora,mangle,3.25,NA,5943.880888406191,400
twilley_2016,SRS4,2,670,2015,12,10,R,Rhizophora,mangle,3.83,NA,7897.999060505482,400
twilley_2016,SRS4,2,671,2015,12,10,R,Rhizophora,mangle,2.6,NA,4039.418641207545,400
twilley_2016,SRS4,2,672,2015,12,10,R,Rhizophora,mangle,3.25,NA,5943.880888406191,400
twilley_2016,SRS4,2,673,2015,12,10,R,Rhizophora,mangle,4.2,NA,9264.980757756071,400
twilley_2016,SRS4,2,674,2015,12,10,R,Rhizophora,mangle,2.6,NA,4039.418641207545,400
twilley_2016,SRS4,2,675,2015,12,10,R,Rhizophora,mangle,5.88,NA,16587.928374293137,400
twilley_2016,SRS4,2,675,2015,12,10,R,Rhizophora,mangle,2.65,NA,4174.828194430293,400
twilley_2016,SRS4,2,676,2015,12,10,R,Rhizophora,mangle,3.85,4.1,7969.526568081712,400
twilley_2016,SRS4,2,677,2015,12,10,R,Rhizophora,mangle,4.3,NA,9650.146280890734,400
twilley_2016,SRS4,2,679,2015,12,10,R,Rhizophora,mangle,2.9,NA,4879.900134034963,400
twilley_2016,SRS4,2,680,2015,12,10,R,Rhizophora,mangle,3.2,NA,5786.4820795399155,400
twilley_2016,SRS4,2,686,2015,12,10,R,Rhizophora,mangle,5.35,NA,14085.763641622323,400
twilley_2016,SRS4,2,694,2015,12,10,R,Rhizophora,mangle,4.5,NA,10440.249111289007,400
twilley_2016,SRS4,2,700,2015,12,10,R,Rhizophora,mangle,2.5,NA,3774.280341291743,400
twilley_2016,SRS4,2,902,2015,12,10,R,Rhizophora,mangle,4.5,NA,10440.249111289007,400
twilley_2016,SRS4,2,903,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,904,2015,12,10,R,Rhizophora,mangle,6.65,NA,20525.997327331097,400
twilley_2016,SRS4,2,908,2015,12,10,R,Rhizophora,mangle,4.05,NA,8699.707381640526,400
twilley_2016,SRS4,2,913,2015,12,10,R,Rhizophora,mangle,5.45,NA,14544.618871510731,400
twilley_2016,SRS4,2,914,2015,12,10,R,Rhizophora,mangle,3.35,NA,6264.01171080931,400
twilley_2016,SRS4,2,916,2015,12,10,R,Rhizophora,mangle,5.55,NA,15009.670337323934,400
twilley_2016,SRS4,2,918,2015,12,10,R,Rhizophora,mangle,9.3,NA,36681.237929514056,400
twilley_2016,SRS4,2,920,2015,12,10,R,Rhizophora,mangle,7.9,NA,27656.199223840486,400
twilley_2016,SRS4,2,921,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,922,2015,12,10,R,Rhizophora,mangle,6.7,NA,20793.877611491556,400
twilley_2016,SRS4,2,923,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,924,2015,12,10,R,Rhizophora,mangle,4.8,NA,11674.239047582558,400
twilley_2016,SRS4,2,925,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,926,2015,12,10,R,Rhizophora,mangle,6.4,NA,19208.68058969454,400
twilley_2016,SRS4,2,927,2015,12,10,R,Rhizophora,mangle,4.15,NA,9074.887615965807,400
twilley_2016,SRS4,2,928,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,929,2015,12,10,R,Rhizophora,mangle,4.8,NA,11674.239047582558,400
twilley_2016,SRS4,2,930,2015,12,10,R,Rhizophora,mangle,3.65,NA,7266.561413858051,400
twilley_2016,SRS4,2,931,2015,12,10,R,Rhizophora,mangle,7.3,NA,24121.919892871527,400
twilley_2016,SRS4,2,932,2015,12,10,R,Rhizophora,mangle,5.95,NA,16931.243968878138,400
twilley_2016,SRS4,2,934,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,935,2015,12,10,R,Rhizophora,mangle,4.13,NA,8999.316779401594,400
twilley_2016,SRS4,2,939,2015,12,10,R,Rhizophora,mangle,4.7,NA,11256.448587102695,400
twilley_2016,SRS4,2,941,2015,12,10,R,Rhizophora,mangle,11,NA,49051.324406495754,400
twilley_2016,SRS4,2,942,2015,12,10,R,Rhizophora,mangle,5.83,NA,16344.523665191236,400
twilley_2016,SRS4,2,943,2015,12,10,R,Rhizophora,mangle,5.15,NA,13186.766418926449,400
twilley_2016,SRS4,2,945,2015,12,10,R,Rhizophora,mangle,5.6,NA,15244.510183492866,400
twilley_2016,SRS4,2,946,2015,12,10,R,Rhizophora,mangle,3.95,NA,8331.238600677018,400
twilley_2016,SRS4,2,947,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,948,2015,12,10,R,Rhizophora,mangle,4.4,NA,10041.915972028364,400
twilley_2016,SRS4,2,949,2015,12,10,R,Rhizophora,mangle,3.8,NA,7791.218889269144,400
twilley_2016,SRS4,2,950,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,951,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,952,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,953,2015,12,10,R,Rhizophora,mangle,5.35,NA,14085.763641622323,400
twilley_2016,SRS4,2,957,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,958,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,960,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,962,2015,12,10,R,Rhizophora,mangle,4.7,NA,11256.448587102695,400
twilley_2016,SRS4,2,965,2015,12,10,R,Rhizophora,mangle,5.3,NA,13858.669257304411,400
twilley_2016,SRS4,2,967,2015,12,10,R,Rhizophora,mangle,7.3,NA,24121.919892871527,400
twilley_2016,SRS4,2,968,2015,12,10,R,Rhizophora,mangle,5.43,NA,14452.351146815432,400
twilley_2016,SRS4,2,969,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,970,2015,12,10,R,Rhizophora,mangle,4.65,NA,11049.96904620028,400
twilley_2016,SRS4,2,971,2015,12,10,R,Rhizophora,mangle,3.3,NA,6103.059864303815,400
twilley_2016,SRS4,2,972,2015,12,10,R,Rhizophora,mangle,7.23,NA,23722.93356420812,400
twilley_2016,SRS4,2,973,2015,12,10,R,Rhizophora,mangle,7,NA,22431.830117437243,400
twilley_2016,SRS4,2,974,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,974,2015,12,10,R,Rhizophora,mangle,4.65,NA,11049.96904620028,400
twilley_2016,SRS4,2,976,2015,12,10,R,Rhizophora,mangle,4.55,NA,10641.864567249391,400
twilley_2016,SRS4,2,977,2015,12,10,R,Rhizophora,mangle,5.95,NA,16931.243968878138,400
twilley_2016,SRS4,2,978,2015,12,10,R,Rhizophora,mangle,7.7,NA,26455.467794266104,400
twilley_2016,SRS4,2,980,2015,12,10,R,Rhizophora,mangle,4.8,NA,11674.239047582558,400
twilley_2016,SRS4,2,981,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,982,2015,12,10,R,Rhizophora,mangle,4.05,NA,8699.707381640526,400
twilley_2016,SRS4,2,985,2015,12,10,R,Rhizophora,mangle,4.7,NA,11256.448587102695,400
twilley_2016,SRS4,2,986,2015,12,10,R,Rhizophora,mangle,4.43,NA,10160.72857368244,400
twilley_2016,SRS4,2,987,2015,12,10,R,Rhizophora,mangle,2.9,NA,4879.900134034963,400
twilley_2016,SRS4,2,988,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,989,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,2,990,2015,12,10,R,Rhizophora,mangle,7.4,NA,24696.76713755243,400
twilley_2016,SRS4,2,993,2015,12,10,R,Rhizophora,mangle,4.45,NA,10240.264609705455,400
twilley_2016,SRS4,2,994,2015,12,10,R,Rhizophora,mangle,11.5,NA,52974.63360785871,400
twilley_2016,SRS4,2,995,2015,12,10,R,Rhizophora,mangle,6.98,NA,22321.004579021315,400
twilley_2016,SRS4,2,998,2015,12,10,R,Rhizophora,mangle,4.45,NA,10240.264609705455,400
twilley_2016,SRS4,2,999,2015,12,10,R,Rhizophora,mangle,3.65,NA,7266.561413858051,400
twilley_2016,SRS4,2,1000,2015,12,10,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS5,1,5,2015,12,09,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS5,1,501,2015,12,09,A,Avicennia,germinans,5.65,NA,11467.313827960745,400
twilley_2016,SRS5,1,537,2015,12,09,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS5,1,538,2015,12,09,A,Avicennia,germinans,40.15,NA,508777.44842877844,400
twilley_2016,SRS5,1,602,2015,12,09,A,Avicennia,germinans,3.4,NA,4294.179808865304,400
twilley_2016,SRS5,1,615,2015,12,09,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS5,1,640,2015,12,09,A,Avicennia,germinans,6.7,NA,15945.152177525642,400
twilley_2016,SRS5,1,642,2015,12,09,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS5,1,652,2015,12,09,A,Avicennia,germinans,2.63,NA,2613.3309842194385,400
twilley_2016,SRS5,1,683,2015,12,09,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS5,1,694,2015,12,09,A,Avicennia,germinans,11.7,NA,46867.464231980506,400
twilley_2016,SRS5,1,720,2015,12,09,A,Avicennia,germinans,4.3,NA,6762.822565388161,400
twilley_2016,SRS5,1,73,2015,12,09,L,Laguncularia,racemosa,2.6,NA,2290.3326359538482,400
twilley_2016,SRS5,1,202,2015,12,09,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS5,1,544,2015,12,09,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS5,1,606,2015,12,09,L,Laguncularia,racemosa,24.75,NA,177255.67251186975,400
twilley_2016,SRS5,1,607,2015,12,09,L,Laguncularia,racemosa,3.4,NA,3843.742713977438,400
twilley_2016,SRS5,1,654,2015,12,09,L,Laguncularia,racemosa,2.95,NA,2922.5132635168848,400
twilley_2016,SRS5,1,685,2015,12,09,L,Laguncularia,racemosa,7.85,NA,19324.062680597108,400
twilley_2016,SRS5,1,687,2015,12,09,L,Laguncularia,racemosa,16.3,NA,79162.96945287766,400
twilley_2016,SRS5,1,718,2015,12,09,L,Laguncularia,racemosa,3.25,NA,3523.1804441196796,400
twilley_2016,SRS5,1,719,2015,12,09,L,Laguncularia,racemosa,3.1,NA,3216.08907752157,400
twilley_2016,SRS5,1,108,2015,12,09,R,Rhizophora,mangle,4.95,NA,12312.93535488743,400
twilley_2016,SRS5,1,118,2015,12,09,R,Rhizophora,mangle,4.55,NA,10641.864567249391,400
twilley_2016,SRS5,1,119,2015,12,09,R,Rhizophora,mangle,4.8,NA,11674.239047582558,400
twilley_2016,SRS5,1,120,2015,12,09,R,Rhizophora,mangle,5.85,NA,16441.7031993845,400
twilley_2016,SRS5,1,121,2015,12,09,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS5,1,122,2015,12,09,R,Rhizophora,mangle,3.5,NA,6757.433566544534,400
twilley_2016,SRS5,1,123,2015,12,09,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS5,1,124,2015,12,09,R,Rhizophora,mangle,4.65,NA,11049.96904620028,400
twilley_2016,SRS5,1,125,2015,12,09,R,Rhizophora,mangle,4.05,NA,8699.707381640526,400
twilley_2016,SRS5,1,126,2015,12,09,R,Rhizophora,mangle,3.75,NA,7614.618058289174,400
twilley_2016,SRS5,1,127,2015,12,09,R,Rhizophora,mangle,3.73,NA,7544.457004553855,400
twilley_2016,SRS5,1,128,2015,12,09,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS5,1,203,2015,12,09,R,Rhizophora,mangle,3.15,NA,5630.8708779990675,400
twilley_2016,SRS5,1,502,2015,12,09,R,Rhizophora,mangle,3.65,NA,7266.561413858051,400
twilley_2016,SRS5,1,503,2015,12,09,R,Rhizophora,mangle,3,NA,5174.839588445486,400
twilley_2016,SRS5,1,504,2015,12,09,R,Rhizophora,mangle,2.95,NA,5026.456282709874,400
twilley_2016,SRS5,1,505,2015,12,09,R,Rhizophora,mangle,3.1,NA,5477.054873101053,400
