study_id,site_id,plot_id,mean_agb_g_m2,vegetation_class,mean_tree_height,g_co2_m2,study
byrd_2018,ShermanLake,25,514.45,emergent,NA,905.4402312000001,Byrd 2018
byrd_2018,Mayberry,s5_081512,3018.14,emergent,NA,5311.974690239999,Byrd 2018
byrd_2018,Mayberry,s6_081512,3059.33,emergent,NA,5384.46974928,Byrd 2018
byrd_2018,Mayberry,s6_092412,2446.11,emergent,NA,4305.1927377600005,Byrd 2018
byrd_2018,Mayberry,s5_092412,2143.18,emergent,NA,3772.0310908799993,Byrd 2018
byrd_2018,ShermanLake,23,510.15,emergent,NA,897.8721624,Byrd 2018
byrd_2018,ShermanLake,27,427.19,emergent,NA,751.86123504,Byrd 2018
byrd_2018,ShermanLake,24,375.97,emergent,NA,661.71321552,Byrd 2018
byrd_2018,ShermanLake,29,548.31,emergent,NA,965.0343729599998,Byrd 2018
byrd_2018,ShermanLake,28,545.8,emergent,NA,960.6167327999999,Byrd 2018
byrd_2018,Mayberry,s4_081512,2598.59,emergent,NA,4573.559977440001,Byrd 2018
byrd_2018,Mayberry,s4_092412,1171.68,emergent,NA,2062.1755468799997,Byrd 2018
byrd_2018,ShermanLake,36,392.96,emergent,NA,691.6158873599999,Byrd 2018
byrd_2018,ShermanLake,37,457.42,emergent,NA,805.06651872,Byrd 2018
byrd_2018,ShermanLake,34,398.1,emergent,NA,700.6623696,Byrd 2018
byrd_2018,ShermanLake,31,427.71,emergent,NA,752.7764433599999,Byrd 2018
byrd_2018,ShermanLake,32,353.8,emergent,NA,622.6936608000001,Byrd 2018
byrd_2018,ShermanLake,30,488.16,emergent,NA,859.1694105600001,Byrd 2018
byrd_2018,ShermanLake,33,446.58,emergent,NA,785.98794528,Byrd 2018
byrd_2018,ShermanLake,35,365.5,emergent,NA,643.285848,Byrd 2018
byrd_2018,Mayberry,w5_081512,1190.81,emergent,NA,2095.84465296,Byrd 2018
byrd_2018,Mayberry,w5_092412,665.61,emergent,NA,1171.48424976,Byrd 2018
byrd_2018,Mayberry,w6_092412,1061.29,emergent,NA,1867.88738064,Byrd 2018
byrd_2018,Mayberry,w4_081512,1897.81,emergent,NA,3340.17596496,Byrd 2018
byrd_2018,Mayberry,w7_081512,1855.87,emergent,NA,3266.36089392,Byrd 2018
byrd_2018,Mayberry,w8_081512,1920.79,emergent,NA,3380.62113264,Byrd 2018
byrd_2018,Mayberry,w7_092412,2644.02,emergent,NA,4653.51750432,Byrd 2018
byrd_2018,Mayberry,w8_092412,2081.92,emergent,NA,3664.21251072,Byrd 2018
byrd_2018,Mayberry,w4_092412,437.22,emergent,NA,769.51419552,Byrd 2018
byrd_2018,Mayberry,w10_081512,992.06,emergent,NA,1746.04147296,Byrd 2018
byrd_2018,Mayberry,w9_081512,1279.54,emergent,NA,2252.01087264,Byrd 2018
byrd_2018,Mayberry,w9_092412,636.25,emergent,NA,1119.81018,Byrd 2018
byrd_2018,Mayberry,w10_092412,988.75,emergent,NA,1740.21582,Byrd 2018
byrd_2018,Mayberry,s3_072412,2918.99,emergent,NA,5137.469103839999,Byrd 2018
byrd_2018,Mayberry,s2_072412,782.4,emergent,NA,1377.0365184,Byrd 2018
byrd_2018,Mayberry,s2_081512,2432.42,emergent,NA,4281.0981187200005,Byrd 2018
byrd_2018,Mayberry,s3_081512,2850.36,emergent,NA,5016.6792057600005,Byrd 2018
byrd_2018,Mayberry,s3_092412,1527.98,emergent,NA,2689.26924768,Byrd 2018
byrd_2018,Mayberry,s2_092412,1400.58,emergent,NA,2465.0432092799997,Byrd 2018
byrd_2018,Mayberry,w3_081512,3268.61,emergent,NA,5752.80589776,Byrd 2018
byrd_2018,Mayberry,w3_092412,1034.61,emergent,NA,1820.9301537599997,Byrd 2018
byrd_2018,Mayberry,w1_072412,3054.6,emergent,NA,5376.144873599999,Byrd 2018
byrd_2018,Mayberry,w1_081512,4749.08,emergent,NA,8358.45678528,Byrd 2018
byrd_2018,Mayberry,w2_081512,2579.88,emergent,NA,4540.63007808,Byrd 2018
byrd_2018,Mayberry,w2_092412,478.8,emergent,NA,842.6956607999999,Byrd 2018
byrd_2018,Mayberry,w1_092412,1735.82,emergent,NA,3055.07097312,Byrd 2018
byrd_2018,Mayberry,n6_072412,1082.72,emergent,NA,1905.6045235200002,Byrd 2018
byrd_2018,Mayberry,n6_081512,3123.69,emergent,NA,5497.74437904,Byrd 2018
byrd_2018,Mayberry,n6_092412,2424.41,emergent,NA,4267.00039056,Byrd 2018
byrd_2018,Mayberry,s1_072412,1416.6,emergent,NA,2493.2386656,Byrd 2018
byrd_2018,Mayberry,s1_081512,1943.97,emergent,NA,3421.41830352,Byrd 2018
byrd_2018,Mayberry,s1_092412,2262.55,emergent,NA,3982.1242008000004,Byrd 2018
byrd_2018,Mayberry,me1_072412,851.71,emergent,NA,1499.0232273600002,Byrd 2018
byrd_2018,Mayberry,me1_081512,181.69,emergent,NA,319.77730704,Byrd 2018
byrd_2018,Mayberry,me1_092412,1288.33,emergent,NA,2267.4814132799997,Byrd 2018
byrd_2018,Mayberry,n5_072412,1465.31,emergent,NA,2578.96904496,Byrd 2018
byrd_2018,Mayberry,n5_081512,763.52,emergent,NA,1343.80741632,Byrd 2018
byrd_2018,Mayberry,n8_092412,376.79,emergent,NA,663.1564286400001,Byrd 2018
byrd_2018,Mayberry,n5_092412,631.75,emergent,NA,1111.890108,Byrd 2018
byrd_2018,Mayberry,me2_072412,3563.68,emergent,NA,6272.13381888,Byrd 2018
byrd_2018,Mayberry,me2_081512,1950.21,emergent,NA,3432.40080336,Byrd 2018
byrd_2018,Mayberry,me2_092412,1065.32,emergent,NA,1874.9802451199998,Byrd 2018
byrd_2018,Mayberry,n3_072412,1347.57,emergent,NA,2371.74476112,Byrd 2018
byrd_2018,Mayberry,n9_081512,1463.79,emergent,NA,2576.29382064,Byrd 2018
byrd_2018,Mayberry,n10_081512,1995.29,emergent,NA,3511.74232464,Byrd 2018
byrd_2018,Mayberry,n9_092412,1547.86,emergent,NA,2724.25836576,Byrd 2018
byrd_2018,Mayberry,n10_092412,588.74,emergent,NA,1036.1918198399999,Byrd 2018
byrd_2018,Mayberry,n4_092412,1776.05,emergent,NA,3125.8764168,Byrd 2018
byrd_2018,Mayberry,n2_072412,745.99,emergent,NA,1312.95433584,Byrd 2018
byrd_2018,Mayberry,n1_072412,738.76,emergent,NA,1300.2294201599998,Byrd 2018
byrd_2018,Mayberry,n2_081512,5233.82,emergent,NA,9211.606941119999,Byrd 2018
byrd_2018,Mayberry,n1_081512,2199.56,emergent,NA,3871.2607929600003,Byrd 2018
byrd_2018,Mayberry,n2_092412,806.03,emergent,NA,1418.62569648,Byrd 2018
byrd_2018,Mayberry,n12_072412,1010.03,emergent,NA,1777.66896048,Byrd 2018
byrd_2018,Mayberry,n11_072412,2400.2,emergent,NA,4224.390403199999,Byrd 2018
byrd_2018,Mayberry,n11_081512,2925.63,emergent,NA,5149.15561008,Byrd 2018
byrd_2018,Mayberry,n12_081512,3335.99,emergent,NA,5871.395775839999,Byrd 2018
byrd_2018,Mayberry,n12_092412,1516.82,emergent,NA,2669.6274691199997,Byrd 2018
byrd_2018,Mayberry,n11_092412,1935.53,emergent,NA,3406.56376848,Byrd 2018
byrd_2018,Mayberry,n13_072412,2102.49,emergent,NA,3700.4160398399995,Byrd 2018
byrd_2018,Mayberry,n13_081512,1557.69,emergent,NA,2741.55932304,Byrd 2018
byrd_2018,Mayberry,n13_092412,1309.59,emergent,NA,2304.8993534399997,Byrd 2018
byrd_2018,ShermanLake,3,700.55,emergent,NA,1232.9792088,Byrd 2018
byrd_2018,ShermanLake,1,959.14,emergent,NA,1688.1017462399998,Byrd 2018
byrd_2018,ShermanLake,15,331.88,emergent,NA,584.11411008,Byrd 2018
byrd_2018,ShermanLake,2,667.86,emergent,NA,1175.44428576,Byrd 2018
byrd_2018,ShermanLake,5,682.27,emergent,NA,1200.80611632,Byrd 2018
byrd_2018,ShermanLake,4,187.11,emergent,NA,329.31659376000005,Byrd 2018
byrd_2018,ShermanLake,6,195.32,emergent,NA,343.76632512,Byrd 2018
byrd_2018,ShermanLake,9,210.92,emergent,NA,371.22257471999995,Byrd 2018
byrd_2018,ShermanLake,8,230.47,emergent,NA,405.63088752,Byrd 2018
byrd_2018,ShermanLake,7,311.64,emergent,NA,548.49138624,Byrd 2018
byrd_2018,ShermanLake,11,389.92,emergent,NA,686.26543872,Byrd 2018
byrd_2018,ShermanLake,10,341.37,emergent,NA,600.81666192,Byrd 2018
byrd_2018,ShermanLake,13,251.45,emergent,NA,442.55602319999997,Byrd 2018
byrd_2018,ShermanLake,12,528.2,emergent,NA,929.6404512,Byrd 2018
byrd_2018,ShermanLake,14,353.77,emergent,NA,622.64086032,Byrd 2018
byrd_2018,Twitchell,e1-1,78.43,emergent,NA,138.03805488,Byrd 2018
byrd_2018,Twitchell,e1-1.5,52.5,emergent,NA,92.40084,Byrd 2018
byrd_2018,Twitchell,e1-1,196.11,emergent,NA,345.15673776,Byrd 2018
byrd_2018,Twitchell,e1-1,672.75,emergent,NA,1184.050764,Byrd 2018
byrd_2018,Twitchell,e1-1.5,301.93,emergent,NA,531.40163088,Byrd 2018
byrd_2018,Twitchell,e1-1,504.9,emergent,NA,888.6320784,Byrd 2018
byrd_2018,Twitchell,e1-1.5,463.62,emergent,NA,815.97861792,Byrd 2018
byrd_2018,Twitchell,e1-1.5,97.77,emergent,NA,172.07676431999997,Byrd 2018
byrd_2018,Twitchell,e1-1,497.4,emergent,NA,875.4319584,Byrd 2018
byrd_2018,Twitchell,e1-1,549.07,emergent,NA,966.3719851200001,Byrd 2018
byrd_2018,Twitchell,e1-1w_061312,352.88,emergent,NA,621.07444608,Byrd 2018
byrd_2018,Twitchell,e1-1w_090712,1328,emergent,NA,2337.3012479999998,Byrd 2018
byrd_2018,Twitchell,e2-2,50.24,emergent,NA,88.42320384000001,Byrd 2018
byrd_2018,Twitchell,e2-3,11.93,emergent,NA,20.99699088,Byrd 2018
byrd_2018,Twitchell,e2-2,11.29,emergent,NA,19.870580639999996,Byrd 2018
byrd_2018,Twitchell,e2-3,17.02,emergent,NA,29.95547232,Byrd 2018
byrd_2018,Twitchell,e2-2,2.74,emergent,NA,4.822443840000001,Byrd 2018
byrd_2018,Twitchell,e2-3,162.68,emergent,NA,286.31940288,Byrd 2018
byrd_2018,Twitchell,e2-3,570.98,emergent,NA,1004.93393568,Byrd 2018
byrd_2018,Twitchell,e2-3,229.79,emergent,NA,404.43407664,Byrd 2018
byrd_2018,Twitchell,e2-2,15.21,emergent,NA,26.76984336,Byrd 2018
byrd_2018,Twitchell,e2-3,107.24,emergent,NA,188.74411583999998,Byrd 2018
byrd_2018,Twitchell,e2-1w_061312,556.04,emergent,NA,978.6392966399999,Byrd 2018
byrd_2018,Twitchell,e2-1w_090712,731.04,emergent,NA,1286.6420966399999,Byrd 2018
byrd_2018,Twitchell,ep-5,447.35,emergent,NA,787.3431576,Byrd 2018
byrd_2018,Twitchell,ep-5,469.66,emergent,NA,826.6091145600001,Byrd 2018
byrd_2018,Twitchell,ep-5,364.27,emergent,NA,641.1210283199999,Byrd 2018
byrd_2018,Twitchell,ep-5,227.58,emergent,NA,400.54444128,Byrd 2018
byrd_2018,Twitchell,k1_090712,638.26,emergent,NA,1123.34781216,Byrd 2018
byrd_2018,Twitchell,k2_090712,759.41,emergent,NA,1336.57375056,Byrd 2018
byrd_2018,Twitchell,k3_090712,722.42,emergent,NA,1271.47075872,Byrd 2018
byrd_2018,Twitchell,k4_090712,890.52,emergent,NA,1567.32944832,Byrd 2018
byrd_2018,Twitchell,e3-1,226.81,emergent,NA,399.18922896,Byrd 2018
byrd_2018,Twitchell,e3-2,908.2,emergent,NA,1598.4465312,Byrd 2018
byrd_2018,Twitchell,e3-1,172.91,emergent,NA,304.32436656,Byrd 2018
byrd_2018,Twitchell,e3-2,687.97,emergent,NA,1210.83820752,Byrd 2018
byrd_2018,Twitchell,e3-2,3352.16,emergent,NA,5899.855234559999,Byrd 2018
byrd_2018,Twitchell,e3-1,335.29,emergent,NA,590.1157646400001,Byrd 2018
byrd_2018,Twitchell,e3-2,454.19,emergent,NA,799.38166704,Byrd 2018
byrd_2018,Twitchell,e3-1,606.43,emergent,NA,1067.32650288,Byrd 2018
byrd_2018,Twitchell,e3-2,130.13,emergent,NA,229.03088208,Byrd 2018
byrd_2018,Twitchell,e3-1,17.32,emergent,NA,30.483477119999996,Byrd 2018
byrd_2018,Twitchell,e3-1,180.68,emergent,NA,317.99969088,Byrd 2018
byrd_2018,Twitchell,e3-2,437.24,emergent,NA,769.54939584,Byrd 2018
byrd_2018,Twitchell,e3-2w_061312,923.24,emergent,NA,1624.91717184,Byrd 2018
byrd_2018,Twitchell,e4-1,107.31,emergent,NA,188.86731696,Byrd 2018
byrd_2018,Twitchell,e4-1,249.96,emergent,NA,439.93359936,Byrd 2018
byrd_2018,Twitchell,e4-2,753.03,emergent,NA,1325.3448484799999,Byrd 2018
byrd_2018,Twitchell,e4-2,1284.21,emergent,NA,2260.23014736,Byrd 2018
byrd_2018,Twitchell,e4-1,381.57,emergent,NA,671.56930512,Byrd 2018
byrd_2018,Twitchell,e4-1,741.44,emergent,NA,1304.94626304,Byrd 2018
byrd_2018,Twitchell,e4-2,798.32,emergent,NA,1405.05597312,Byrd 2018
byrd_2018,Twitchell,e4-1,637.1,emergent,NA,1121.3061936,Byrd 2018
byrd_2018,Twitchell,e4-2,1164.78,emergent,NA,2050.0314364799997,Byrd 2018
byrd_2018,Twitchell,e4-1e_061312,487.1,emergent,NA,857.3037936,Byrd 2018
byrd_2018,Twitchell,e3-1e_061312,938.34,emergent,NA,1651.49341344,Byrd 2018
byrd_2018,Twitchell,e3-1e_090712,1748.6,emergent,NA,3077.5639776,Byrd 2018
byrd_2018,Twitchell,w4-2,1548.97,emergent,NA,2726.21198352,Byrd 2018
byrd_2018,Twitchell,w4-1,285.89,emergent,NA,503.17097423999996,Byrd 2018
byrd_2018,Twitchell,w4-1,306.67,emergent,NA,539.7441067200001,Byrd 2018
byrd_2018,Twitchell,w4-2,1482.26,emergent,NA,2608.8013161599997,Byrd 2018
byrd_2018,Twitchell,w4-2,2745.06,emergent,NA,4831.34952096,Byrd 2018
byrd_2018,Twitchell,w4-1,331.78,emergent,NA,583.9381084799999,Byrd 2018
byrd_2018,Twitchell,w4-3,167.44,emergent,NA,294.69707904,Byrd 2018
byrd_2018,Twitchell,w4-2,1725.65,emergent,NA,3037.1716104,Byrd 2018
byrd_2018,Twitchell,w4-1,426.66,emergent,NA,750.9284265599999,Byrd 2018
byrd_2018,Twitchell,w4-3,111.62,emergent,NA,196.45298592,Byrd 2018
byrd_2018,Twitchell,w4-3,779.05,emergent,NA,1371.1404647999998,Byrd 2018
byrd_2018,Twitchell,w4-2,1362.61,emergent,NA,2398.2154017599996,Byrd 2018
byrd_2018,Twitchell,w4-1,350.03,emergent,NA,616.05840048,Byrd 2018
byrd_2018,Twitchell,w4-1,543.71,emergent,NA,956.93829936,Byrd 2018
byrd_2018,Twitchell,w4-2,1219.7,emergent,NA,2146.6915152,Byrd 2018
byrd_2018,Twitchell,w4-1n_052412,1850.38,emergent,NA,3256.69840608,Byrd 2018
byrd_2018,Twitchell,w4-1n_070212,880.54,emergent,NA,1549.7644886399999,Byrd 2018
byrd_2018,Twitchell,w4-1n_090712,1383.52,emergent,NA,2435.01733632,Byrd 2018
byrd_2018,Twitchell,l2_090712,2197.69,emergent,NA,3867.96956304,Byrd 2018
byrd_2018,Twitchell,l1_090712,535.51,emergent,NA,942.50616816,Byrd 2018
byrd_2018,Twitchell,e1-6,831.86,emergent,NA,1464.08690976,Byrd 2018
byrd_2018,Twitchell,e1-5,383.57,emergent,NA,675.08933712,Byrd 2018
byrd_2018,Twitchell,e1-4,384.65,emergent,NA,676.9901543999999,Byrd 2018
byrd_2018,Twitchell,e1-3.5,481.92,emergent,NA,848.18691072,Byrd 2018
byrd_2018,Twitchell,e1-5.5,1049,emergent,NA,1846.256784,Byrd 2018
byrd_2018,Twitchell,e1-5,289.35,emergent,NA,509.2606296,Byrd 2018
byrd_2018,Twitchell,e1-6,717.95,emergent,NA,1263.6034872,Byrd 2018
byrd_2018,Twitchell,e1-3.5,331.19,emergent,NA,582.89969904,Byrd 2018
byrd_2018,Twitchell,e1-5,478.56,emergent,NA,842.27325696,Byrd 2018
byrd_2018,Twitchell,e1-5.5,1269.64,emergent,NA,2234.5867142399998,Byrd 2018
byrd_2018,Twitchell,e1-4,657.33,emergent,NA,1156.91131728,Byrd 2018
byrd_2018,Twitchell,e1-6,850.76,emergent,NA,1497.35121216,Byrd 2018
byrd_2018,Twitchell,e1-3.5,267.16,emergent,NA,470.2058745600001,Byrd 2018
byrd_2018,Twitchell,e1-6,906.93,emergent,NA,1596.21131088,Byrd 2018
byrd_2018,Twitchell,e1-4,539,emergent,NA,948.6486239999999,Byrd 2018
byrd_2018,Twitchell,e1-5.5,839.73,emergent,NA,1477.9382356800002,Byrd 2018
byrd_2018,Twitchell,e1-5,591.37,emergent,NA,1040.82066192,Byrd 2018
byrd_2018,Twitchell,e1-6,365.82,emergent,NA,643.8490531199999,Byrd 2018
byrd_2018,Twitchell,e1-5,628.05,emergent,NA,1105.3780487999998,Byrd 2018
byrd_2018,Twitchell,e1-5.5,231.93,emergent,NA,408.20051087999997,Byrd 2018
byrd_2018,Twitchell,e1-3.5,190.32,emergent,NA,334.96624512,Byrd 2018
byrd_2018,Twitchell,e1-4,1354.13,emergent,NA,2383.29046608,Byrd 2018
byrd_2018,Twitchell,e1-3.5,193.29,emergent,NA,340.19349264,Byrd 2018
byrd_2018,Twitchell,e1-4,1372.06,emergent,NA,2414.84755296,Byrd 2018
byrd_2018,Twitchell,e1-6,369.72,emergent,NA,650.71311552,Byrd 2018
byrd_2018,Twitchell,e1-5.5,528.92,emergent,NA,930.9076627199998,Byrd 2018
byrd_2018,Twitchell,e1-5,683.21,emergent,NA,1202.46053136,Byrd 2018
byrd_2018,Twitchell,e1-3w_061312,303.98,emergent,NA,535.00966368,Byrd 2018
byrd_2018,Twitchell,e1-2e_061312,413.95,emergent,NA,728.5586232,Byrd 2018
byrd_2018,Twitchell,e2-4,4.06,emergent,NA,7.145664959999999,Byrd 2018
byrd_2018,Twitchell,e2-4,8.92,emergent,NA,15.69934272,Byrd 2018
byrd_2018,Twitchell,e2-4,224.49,emergent,NA,395.10599184,Byrd 2018
byrd_2018,Twitchell,e2-5,61.49,emergent,NA,108.22338384,Byrd 2018
byrd_2018,Twitchell,e2-4,70.33,emergent,NA,123.78192527999998,Byrd 2018
byrd_2018,Twitchell,e2-5,25.54,emergent,NA,44.95080864,Byrd 2018
byrd_2018,Twitchell,e2-2e_061312,348.91,emergent,NA,614.08718256,Byrd 2018
byrd_2018,Twitchell,e2-8,62.87,emergent,NA,110.65220592,Byrd 2018
byrd_2018,Twitchell,e2-6,522.08,emergent,NA,918.86915328,Byrd 2018
byrd_2018,Twitchell,e2-7,463.22,emergent,NA,815.2746115200001,Byrd 2018
byrd_2018,Twitchell,e2-8,282.43,emergent,NA,497.08131887999997,Byrd 2018
byrd_2018,Twitchell,e2-6,1289.45,emergent,NA,2269.4526312000003,Byrd 2018
byrd_2018,Twitchell,e2-7,728.67,emergent,NA,1282.47085872,Byrd 2018
byrd_2018,Twitchell,e2-6,1615.72,emergent,NA,2843.69305152,Byrd 2018
byrd_2018,Twitchell,e2-8,101.98,emergent,NA,179.48643168,Byrd 2018
byrd_2018,Twitchell,e2-6,1486.5,emergent,NA,2616.2637839999998,Byrd 2018
byrd_2018,Twitchell,e2-7,980.59,emergent,NA,1725.85408944,Byrd 2018
byrd_2018,Twitchell,e2-8,184.16,emergent,NA,324.12454656,Byrd 2018
byrd_2018,Twitchell,e2-6,1227.03,emergent,NA,2159.59243248,Byrd 2018
byrd_2018,Twitchell,e2-8,271.46,emergent,NA,477.7739433599999,Byrd 2018
byrd_2018,Twitchell,e2-7,965.59,emergent,NA,1699.45384944,Byrd 2018
byrd_2018,Twitchell,e2-6,1948.54,emergent,NA,3429.4615766399997,Byrd 2018
byrd_2018,Twitchell,e2-8,320.75,emergent,NA,564.525132,Byrd 2018
byrd_2018,Twitchell,e2-7,1258.16,emergent,NA,2214.38173056,Byrd 2018
byrd_2018,Twitchell,e2-4w_061312,295.61,emergent,NA,520.27832976,Byrd 2018
byrd_2018,Twitchell,e2-3w_061312,352.14,emergent,NA,619.77203424,Byrd 2018
byrd_2018,Twitchell,e2-9,64.79,emergent,NA,114.03143664000001,Byrd 2018
byrd_2018,Twitchell,e2-9,555.97,emergent,NA,978.5160955200001,Byrd 2018
byrd_2018,Twitchell,e2-9,611.24,emergent,NA,1075.79217984,Byrd 2018
byrd_2018,Twitchell,e2-9,965.32,emergent,NA,1698.9786451200002,Byrd 2018
byrd_2018,Twitchell,e2-9,397.34,emergent,NA,699.32475744,Byrd 2018
byrd_2018,Twitchell,e2-9,642.82,emergent,NA,1131.3734851200002,Byrd 2018
byrd_2018,Twitchell,e3-4,309.23,emergent,NA,544.2497476799999,Byrd 2018
byrd_2018,Twitchell,e3-4,280.48,emergent,NA,493.64928768000004,Byrd 2018
byrd_2018,Twitchell,e3-4,1047.68,emergent,NA,1843.9335628800002,Byrd 2018
byrd_2018,Twitchell,e3-4,535.67,emergent,NA,942.7877707199998,Byrd 2018
byrd_2018,Twitchell,e3-4,527.49,emergent,NA,928.39083984,Byrd 2018
byrd_2018,Twitchell,e3-4,568.87,emergent,NA,1001.22030192,Byrd 2018
byrd_2018,Twitchell,e3-4w_061312,309.67,emergent,NA,545.0241547200001,Byrd 2018
byrd_2018,Twitchell,e3-3,248.42,emergent,NA,437.22317472,Byrd 2018
byrd_2018,Twitchell,e3-3,390.16,emergent,NA,686.68784256,Byrd 2018
byrd_2018,Twitchell,e3-3,1120.74,emergent,NA,1972.52033184,Byrd 2018
byrd_2018,Twitchell,e3-3,1017.47,emergent,NA,1790.7634795200001,Byrd 2018
byrd_2018,Twitchell,e3-3,760.43,emergent,NA,1338.36896688,Byrd 2018
byrd_2018,Twitchell,e3-3w_061312,227.88,emergent,NA,401.07244607999996,Byrd 2018
byrd_2018,Twitchell,e4-4,158.01,emergent,NA,278.10012816,Byrd 2018
byrd_2018,Twitchell,e4-4,963.45,emergent,NA,1695.6874152,Byrd 2018
byrd_2018,Twitchell,e4-4,1162.3,emergent,NA,2045.6665968,Byrd 2018
byrd_2018,Twitchell,e4-4,1167.16,emergent,NA,2054.2202745600002,Byrd 2018
byrd_2018,Twitchell,e4-2w_061312,587.65,emergent,NA,1034.2734024000001,Byrd 2018
byrd_2018,Twitchell,j1_090712,1466.27,emergent,NA,2580.65866032,Byrd 2018
byrd_2018,Twitchell,j2_090712,3064.9,emergent,NA,5394.273038400001,Byrd 2018
byrd_2018,Twitchell,e4-5,408.7,emergent,NA,719.3185391999999,Byrd 2018
byrd_2018,Twitchell,e4-5,521.09,emergent,NA,917.12673744,Byrd 2018
byrd_2018,Twitchell,e4-5,1144.53,emergent,NA,2014.3911124799997,Byrd 2018
byrd_2018,Twitchell,e4-3e_061312,698.48,emergent,NA,1229.33597568,Byrd 2018
byrd_2018,Twitchell,e4-4e_061312,244.63,emergent,NA,430.55271408,Byrd 2018
byrd_2018,Twitchell,b1_061312,957.08,emergent,NA,1684.47611328,Byrd 2018
byrd_2018,Twitchell,b2_061312,599.76,emergent,NA,1055.58719616,Byrd 2018
byrd_2018,Twitchell,b1_090712,1328.79,emergent,NA,2338.6916606399996,Byrd 2018
byrd_2018,Twitchell,b2_090712,865.98,emergent,NA,1524.1386556799998,Byrd 2018
byrd_2018,Twitchell,w4-6,1050.95,emergent,NA,1849.6888152000001,Byrd 2018
byrd_2018,Twitchell,w4-7,1448.42,emergent,NA,2549.2423747200005,Byrd 2018
byrd_2018,Twitchell,w4-8,793,emergent,NA,1395.692688,Byrd 2018
byrd_2018,Twitchell,w4-6,1202.2,emergent,NA,2115.8912352,Byrd 2018
byrd_2018,Twitchell,w4-8,1051.82,emergent,NA,1851.22002912,Byrd 2018
byrd_2018,Twitchell,w4-7,2148.68,emergent,NA,3781.71117888,Byrd 2018
byrd_2018,Twitchell,w4-8,1490.46,emergent,NA,2623.23344736,Byrd 2018
byrd_2018,Twitchell,w4-6,1346.87,emergent,NA,2370.51274992,Byrd 2018
byrd_2018,Twitchell,w4-7,2518.55,emergent,NA,4432.6882968,Byrd 2018
byrd_2018,Twitchell,w4-6,832.17,emergent,NA,1464.6325147199998,Byrd 2018
byrd_2018,Twitchell,w4-8,1489.97,emergent,NA,2622.37103952,Byrd 2018
byrd_2018,Twitchell,w4-7,2465.01,emergent,NA,4338.45704016,Byrd 2018
byrd_2018,Twitchell,w4-6,410.31,emergent,NA,722.15216496,Byrd 2018
byrd_2018,Twitchell,w4-8,913.55,emergent,NA,1607.8626167999998,Byrd 2018
byrd_2018,Twitchell,w4-7,2379.88,emergent,NA,4188.62687808,Byrd 2018
byrd_2018,Twitchell,w4-8,1238.97,emergent,NA,2180.60702352,Byrd 2018
byrd_2018,Twitchell,w4-5n_052412,979.29,emergent,NA,1723.56606864,Byrd 2018
byrd_2018,Twitchell,w4-6n_052412,536.81,emergent,NA,944.7941889599999,Byrd 2018
byrd_2018,Twitchell,w4-6n_070212,1118.87,emergent,NA,1969.22910192,Byrd 2018
byrd_2018,Twitchell,w4-5n_070212,1785.37,emergent,NA,3142.27976592,Byrd 2018
byrd_2018,Twitchell,w4-4,1264.5,emergent,NA,2225.540232,Byrd 2018
byrd_2018,Twitchell,w4-5,914.39,emergent,NA,1609.34103024,Byrd 2018
byrd_2018,Twitchell,w4-5,1202.72,emergent,NA,2116.8064435200004,Byrd 2018
byrd_2018,Twitchell,w4-4,1139.68,emergent,NA,2005.8550348800002,Byrd 2018
byrd_2018,Twitchell,w4-5,1918.26,emergent,NA,3376.16829216,Byrd 2018
byrd_2018,Twitchell,w4-4,2368.66,emergent,NA,4168.87949856,Byrd 2018
byrd_2018,Twitchell,w4-5,1907.36,emergent,NA,3356.9841177599997,Byrd 2018
byrd_2018,Twitchell,w4-4,1415.48,emergent,NA,2491.26744768,Byrd 2018
byrd_2018,Twitchell,w4-4,3249.92,emergent,NA,5719.91119872,Byrd 2018
byrd_2018,Twitchell,w4-5,1448.03,emergent,NA,2548.55596848,Byrd 2018
byrd_2018,Twitchell,w4-4,3160.8,emergent,NA,5563.0585728,Byrd 2018
byrd_2018,Twitchell,w4-4n_052412,571.7,emergent,NA,1006.2011472,Byrd 2018
byrd_2018,Twitchell,w4-3n_052412,546.15,emergent,NA,961.2327384,Byrd 2018
byrd_2018,Twitchell,a1_061312,2112.73,emergent,NA,3718.43860368,Byrd 2018
byrd_2018,Twitchell,a2_061312,1622,emergent,NA,2854.7459519999998,Byrd 2018
byrd_2018,Twitchell,w4-4n_070212,487.2,emergent,NA,857.4797952,Byrd 2018
byrd_2018,Twitchell,w4-3n_070212,193.07,emergent,NA,339.80628912,Byrd 2018
byrd_2018,Twitchell,a1_090712,1609.93,emergent,NA,2833.50255888,Byrd 2018
byrd_2018,Twitchell,a2_090712,1035.62,emergent,NA,1822.70776992,Byrd 2018
byrd_2018,Twitchell,w4-2n_052412,641.46,emergent,NA,1128.97986336,Byrd 2018
byrd_2018,Twitchell,w4-2n_070212,885.53,emergent,NA,1558.54696848,Byrd 2018
byrd_2018,Twitchell,w4-2n_090712,1665.38,emergent,NA,2931.0954460800003,Byrd 2018
byrd_2018,Twitchell,ep-9,562.28,emergent,NA,989.6217964799998,Byrd 2018
byrd_2018,Twitchell,ep-9,1106.37,emergent,NA,1947.22890192,Byrd 2018
